Country,Limiting Magnitude,Date,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Park
United States - Arizona,6,2014-01-25,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2014-02-27,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - California,6,2014-12-29,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2016-04-07,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2006-03-29,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2007-03-12,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Georgia,3,2017-09-19,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Illinois,3,2016-03-08,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Iowa,-999,2014-02-07,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Kansas,2,2017-02-20,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Louisiana,1,2013-05-29,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Maine,4,2011-03-02,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Maryland,3,2011-03-24,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,4,2010-03-09,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Michigan,5,2010-03-04,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Missouri,3,2012-02-17,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Nevada,3,2008-03-05,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - New Hampshire,3,2018-02-05,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - New Jersey,4,2007-03-30,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - New Mexico,-9999,2010-03-14,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - New York,4,2013-05-08,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - North Carolina,5,2010-03-08,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Ohio,4,2013-01-04,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,5,2006-03-25,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Oregon,3,2016-03-03,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,5,2016-02-07,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - South Carolina,4,2013-03-06,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Tennessee,-9999,2014-03-27,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Texas,6,2007-03-19,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Virginia,5,2013-01-04,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Washington,3,2015-10-12,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Wisconsin,4,2017-05-28,32.1578,-111.023,32.2967,-111.167,Saguaro National Park
United States - Arizona,6,2014-01-01,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2014-02-21,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - California,6,2014-12-29,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2016-08-20,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2006-03-31,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2007-03-12,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Georgia,3,2006-03-29,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Illinois,3,2016-03-08,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Iowa,-9999,2014-01-20,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Kansas,2,2009-03-26,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Louisiana,1,2011-03-02,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Maine,4,2011-03-03,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Maryland,3,2011-03-03,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,4,2010-03-09,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Michigan,5,2010-03-04,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Missouri,3,2011-03-01,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Nevada,3,2008-03-05,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - New Hampshire,3,2018-02-12,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - New Jersey,4,2007-03-30,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - New Mexico,-9999,2010-03-09,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - New York,4,2013-05-02,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - North Carolina,5,2010-03-09,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Ohio,4,2013-01-04,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,5,2007-03-27,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Oregon,3,2014-05-28,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,5,2012-03-20,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - South Carolina,4,2013-03-06,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Tennessee,-9999,2014-03-28,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Texas,6,2007-03-19,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Virginia,5,2013-01-04,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Washington,3,2015-12-02,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Wisconsin,4,2007-03-12,32.1741,-111.098,32.2967,-111.167,Saguaro National Park
United States - Arizona,6,2016-07-10,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2014-04-28,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - California,6,2014-12-29,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2016-04-07,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2006-03-27,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2009-03-19,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Georgia,3,2008-03-06,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Illinois,3,2016-02-27,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Iowa,-9999,2017-11-28,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Kansas,2,2009-03-29,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Louisiana,1,2014-05-19,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Maine,4,2011-03-01,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Maryland,3,2010-03-04,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,4,2010-03-10,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Michigan,5,2010-03-05,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Missouri,3,2011-03-02,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Nevada,3,2008-02-26,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - New Hampshire,2,2015-12-11,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - New Jersey,4,2006-03-27,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - New Mexico,-9999,2018-04-05,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - New York,4,2013-04-29,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - North Carolina,5,2010-03-07,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Ohio,4,2012-01-18,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,5,2006-03-30,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Oregon,3,2014-06-17,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,5,2012-03-14,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - South Carolina,4,2013-03-07,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Tennessee,-9999,2017-11-04,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Texas,6,2013-03-07,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Virginia,5,2014-11-12,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Washington,3,2014-01-13,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Wisconsin,4,2007-03-19,32.4362,-111.234,32.2967,-111.167,Saguaro National Park
United States - Arizona,6,2014-06-22,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2014-04-29,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - California,6,2013-01-03,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2016-08-10,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2012-02-21,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2009-03-24,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Georgia,3,2017-04-19,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Illinois,3,2016-03-10,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Iowa,-9999,2017-12-11,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Kansas,2,2009-03-29,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Louisiana,1,2015-10-03,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Maine,4,2011-03-01,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Maryland,3,2012-02-21,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,4,2010-03-10,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,5,2010-03-05,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Missouri,3,2010-03-08,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Nevada,3,2017-06-13,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - New Hampshire,2,2015-10-11,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - New Jersey,4,2006-03-27,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - New Mexico,-9999,2018-07-10,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - New York,4,2010-03-09,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,5,2010-03-07,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,4,2013-06-14,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,5,2006-03-27,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Oregon,3,2009-03-23,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,5,2012-03-17,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,4,2013-03-07,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Tennessee,-9999,2012-01-14,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,6,2013-02-03,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,5,2014-11-20,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Washington,3,2016-02-10,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Wisconsin,4,2007-03-16,32.2318,-110.96799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,6,2014-06-29,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2008-03-07,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - California,6,2018-12-09,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2016-02-08,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2012-01-21,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2017-10-27,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Georgia,3,2007-03-20,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Illinois,3,2007-03-10,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Iowa,-9999,2010-03-06,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Kansas,2,2013-05-07,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Louisiana,1,2017-09-07,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Maine,4,2010-03-16,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Maryland,3,2013-01-06,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,4,2013-01-07,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Michigan,5,2010-03-06,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Missouri,3,2013-01-03,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Nevada,3,2015-02-09,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - New Hampshire,2,2008-03-06,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - New Jersey,4,2014-07-21,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - New York,4,2010-03-07,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - North Carolina,5,2010-03-04,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Ohio,4,2013-06-14,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,5,2012-04-17,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Oregon,3,2008-03-01,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,5,2012-02-17,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - South Carolina,4,2013-03-09,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Tennessee,-9999,2010-03-16,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Texas,6,2016-02-04,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Virginia,5,2013-09-25,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Washington,2,2015-02-11,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Wisconsin,4,2011-02-28,31.9419,-110.916,32.2967,-111.167,Saguaro National Park
United States - Arizona,6,2014-06-27,32.4381,-110.995,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2007-03-08,32.4381,-110.995,32.2967,-111.167,Saguaro National Park
United States - California,6,2009-03-29,32.4381,-110.995,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2016-01-28,32.4381,-110.995,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2010-03-05,32.4381,-110.995,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2017-10-27,32.4381,-110.995,32.2967,-111.167,Saguaro National Park
